时间点,开关,偏航角偏移量,俯仰角偏移量,信号特征,置信度
48,On,0.0,46.067852,'Fussy',0.019463515
49,On,4.7941036,68.63006,'Fussy',0.05341357
50,On,0.0,42.598957,'Fussy',0.105594434
51,On,2.4910393,60.620163,'Fussy',0.059637904
52,On,11.964207,56.905907,'Fussy',0.11948353
53,On,12.964361,49.826553,'Fussy',0.18789706
54,On,9.917282,56.59394,'Fussy',0.008193267
55,On,0.0,70.611664,'Fussy',0.16242982
56,On,5.833006,53.186943,'Fussy',0.16003945
57,On,5.6784515,55.756638,'Fussy',0.1285998
58,On,0.1911745,64.98918,'Fussy',0.14650528
59,On,1.8019867,73.77972,'Fussy',0.122041844
60,On,4.666437,72.86656,'Fussy',1.9315482E-4
61,On,0.0,61.797714,'Fussy',0.11753233
62,On,15.199881,50.26248,'Fussy',0.12593928
63,On,0.64312553,56.326645,'Fussy',0.008454919
64,On,13.467392,53.948578,'Fussy',0.18199074
65,On,8.126209,68.1128,'Fussy',0.08682783
66,On,15.180153,65.456665,'Fussy',0.05396235
67,On,10.344767,74.009865,'Fussy',0.16881052
68,On,0.0,47.701347,'Fussy',0.10638972
69,On,4.4796925,75.2841,'Fussy',0.18823247
70,On,0.0,50.420982,'Fussy',0.03473523
71,On,3.5118046,62.69426,'Fussy',0.18371719
72,On,12.855143,73.720276,'Fussy',0.07777677
73,On,1.8054886,57.600533,'Fussy',0.021504058
74,On,8.537479,74.842705,'Fussy',0.17983602
75,On,0.0,65.7583,'Fussy',0.07861731
76,On,14.7373295,61.331993,'Fussy',0.07481054
77,On,8.23522,74.733734,'Fussy',0.007962323
78,On,14.60668,76.62523,'Fussy',0.17458151
79,On,0.0,52.62944,'Fussy',0.067585364
80,On,8.41363,77.28247,'Fussy',0.06546358
81,On,5.6853237,55.931503,'Fussy',0.16007021
82,On,9.938948,57.215225,'Fussy',0.013795889
83,On,0.0,51.07823,'Fussy',0.12603742
84,On,0.0,80.111984,'Fussy',0.19655773
85,On,2.7546768,57.637123,'Fussy',0.0032338381
86,On,0.8699341,69.673454,'Fussy',0.0042397263
87,On,15.550755,81.788925,'Fussy',0.0782391
88,On,1.8089218,60.32953,'Fussy',0.11236278
89,On,0.0,80.68291,'Fussy',0.19421403
90,On,15.906416,57.990463,'Fussy',0.1063033
91,On,0.0,71.68455,'Fussy',0.169622
92,On,0.0,70.8455,'Fussy',0.11190041
93,On,0.0,55.24202,'Fussy',0.18074791
94,On,2.5880985,78.65233,'Fussy',0.12237145
95,On,0.0,74.05472,'Fussy',0.16904452
96,On,1.066349,75.1477,'Fussy',0.06878705
97,On,0.0,69.70328,'Fussy',0.1851601
98,On,0.5619631,80.44457,'Fussy',0.13523953
99,On,0.0,64.80749,'Fussy',0.03042605
100,Off,0.0,0.0,'',0.0
101,Off,0.0,0.0,'',0.0
102,Off,0.0,0.0,'',0.0
103,Off,0.0,0.0,'',0.0
104,Off,0.0,0.0,'',0.0
105,Off,0.0,0.0,'',0.0
106,Off,0.0,0.0,'',0.0
107,Off,0.0,0.0,'',0.0
108,Off,0.0,0.0,'',0.0
109,Off,0.0,0.0,'',0.0
110,Off,0.0,0.0,'',0.0
111,Off,0.0,0.0,'',0.0
112,Off,0.0,0.0,'',0.0
113,Off,0.0,0.0,'',0.0
114,Off,0.0,0.0,'',0.0
115,Off,0.0,0.0,'',0.0
116,Off,0.0,0.0,'',0.0
117,Off,0.0,0.0,'',0.0
118,Off,0.0,0.0,'',0.0
119,Off,0.0,0.0,'',0.0
120,Off,0.0,0.0,'',0.0
121,Off,0.0,0.0,'',0.0
122,Off,0.0,0.0,'',0.0
123,Off,0.0,0.0,'',0.0
124,Off,0.0,0.0,'',0.0
125,Off,0.0,0.0,'',0.0
126,Off,0.0,0.0,'',0.0
127,Off,0.0,0.0,'',0.0
128,Off,0.0,0.0,'',0.0
129,Off,0.0,0.0,'',0.0
130,Off,0.0,0.0,'',0.0
131,Off,0.0,0.0,'',0.0
132,Off,0.0,0.0,'',0.0
133,Off,0.0,0.0,'',0.0
134,Off,0.0,0.0,'',0.0
135,Off,0.0,0.0,'',0.0
136,Off,0.0,0.0,'',0.0
137,Off,0.0,0.0,'',0.0
138,Off,0.0,0.0,'',0.0
139,Off,0.0,0.0,'',0.0
140,Off,0.0,0.0,'',0.0
141,Off,0.0,0.0,'',0.0
142,Off,0.0,0.0,'',0.0
143,Off,0.0,0.0,'',0.0
144,Off,0.0,0.0,'',0.0
145,Off,0.0,0.0,'',0.0
146,Off,0.0,0.0,'',0.0
147,Off,0.0,0.0,'',0.0
148,Off,0.0,0.0,'',0.0
149,Off,0.0,0.0,'',0.0
150,Off,0.0,0.0,'',0.0
151,Off,0.0,0.0,'',0.0
152,Off,0.0,0.0,'',0.0
153,Off,0.0,0.0,'',0.0
154,Off,0.0,0.0,'',0.0
155,Off,0.0,0.0,'',0.0
156,Off,0.0,0.0,'',0.0
157,Off,0.0,0.0,'',0.0
158,Off,0.0,0.0,'',0.0
159,Off,0.0,0.0,'',0.0
160,Off,0.0,0.0,'',0.0
161,Off,0.0,0.0,'',0.0
162,Off,0.0,0.0,'',0.0
163,Off,0.0,0.0,'',0.0
164,Off,0.0,0.0,'',0.0
165,Off,0.0,0.0,'',0.0
166,Off,0.0,0.0,'',0.0
167,Off,0.0,0.0,'',0.0
168,Off,0.0,0.0,'',0.0
169,Off,0.0,0.0,'',0.0
170,Off,0.0,0.0,'',0.0
171,Off,0.0,0.0,'',0.0
172,Off,0.0,0.0,'',0.0
173,Off,0.0,0.0,'',0.0
174,Off,0.0,0.0,'',0.0
175,Off,0.0,0.0,'',0.0
176,Off,0.0,0.0,'',0.0
177,Off,0.0,0.0,'',0.0
178,Off,0.0,0.0,'',0.0
179,Off,0.0,0.0,'',0.0
180,Off,0.0,0.0,'',0.0
181,Off,0.0,0.0,'',0.0
182,Off,0.0,0.0,'',0.0
183,Off,0.0,0.0,'',0.0
184,Off,0.0,0.0,'',0.0
185,Off,0.0,0.0,'',0.0
186,Off,0.0,0.0,'',0.0
187,Off,0.0,0.0,'',0.0
188,Off,0.0,0.0,'',0.0
189,Off,0.0,0.0,'',0.0
190,Off,0.0,0.0,'',0.0
191,Off,0.0,0.0,'',0.0
192,Off,0.0,0.0,'',0.0
193,Off,0.0,0.0,'',0.0
194,Off,0.0,0.0,'',0.0
195,Off,0.0,0.0,'',0.0
196,Off,0.0,0.0,'',0.0
197,Off,0.0,0.0,'',0.0
198,Off,0.0,0.0,'',0.0
199,Off,0.0,0.0,'',0.0
