时间点,开关,偏航角偏移量,俯仰角偏移量,信号特征,置信度
116,Off,0.0,0.0,0.0,''
117,Off,0.0,0.0,0.0,''
118,Off,0.0,0.0,0.0,''
119,Off,0.0,0.0,0.0,''
120,Off,0.0,0.0,0.0,''
121,Off,0.0,0.0,0.0,''
122,Off,0.0,0.0,0.0,''
123,Off,0.0,0.0,0.0,''
124,Off,0.0,0.0,0.0,''
125,Off,0.0,0.0,0.0,''
126,Off,0.0,0.0,0.0,''
127,Off,0.0,0.0,0.0,''
128,Off,0.0,0.0,0.0,''
129,Off,0.0,0.0,0.0,''
130,Off,0.0,0.0,0.0,''
131,Off,0.0,0.0,0.0,''
132,Off,0.0,0.0,0.0,''
133,Off,0.0,0.0,0.0,''
134,Off,0.0,0.0,0.0,''
135,Off,0.0,0.0,0.0,''
136,Off,0.0,0.0,0.0,''
137,Off,0.0,0.0,0.0,''
138,Off,0.0,0.0,0.0,''
139,Off,0.0,0.0,0.0,''
140,Off,0.0,0.0,0.0,''
141,Off,0.0,0.0,0.0,''
142,Off,0.0,0.0,0.0,''
143,Off,0.0,0.0,0.0,''
144,Off,0.0,0.0,0.0,''
145,Off,0.0,0.0,0.0,''
146,Off,0.0,0.0,0.0,''
147,Off,0.0,0.0,0.0,''
148,Off,0.0,0.0,0.0,''
149,Off,0.0,0.0,0.0,''
150,Off,0.0,0.0,0.0,''
151,Off,0.0,0.0,0.0,''
152,Off,0.0,0.0,0.0,''
153,Off,0.0,0.0,0.0,''
154,Off,0.0,0.0,0.0,''
155,Off,0.0,0.0,0.0,''
156,Off,0.0,0.0,0.0,''
157,Off,0.0,0.0,0.0,''
158,Off,0.0,0.0,0.0,''
159,Off,0.0,0.0,0.0,''
160,Off,0.0,0.0,0.0,''
161,Off,0.0,0.0,0.0,''
162,Off,0.0,0.0,0.0,''
163,Off,0.0,0.0,0.0,''
164,Off,0.0,0.0,0.0,''
165,Off,0.0,0.0,0.0,''
166,Off,0.0,0.0,0.0,''
167,Off,0.0,0.0,0.0,''
168,Off,0.0,0.0,0.0,''
169,Off,0.0,0.0,0.0,''
170,Off,0.0,0.0,0.0,''
171,Off,0.0,0.0,0.0,''
172,Off,0.0,0.0,0.0,''
173,Off,0.0,0.0,0.0,''
174,Off,0.0,0.0,0.0,''
175,Off,0.0,0.0,0.0,''
176,Off,0.0,0.0,0.0,''
177,Off,0.0,0.0,0.0,''
178,Off,0.0,0.0,0.0,''
179,Off,0.0,0.0,0.0,''
180,On,1.4250519,0.34378096,225.88567,'Carrier1'
181,On,1.4136084,0.03956468,223.3344,'Carrier1'
182,On,1.4005352,0.04423466,220.78311,'Carrier1'
183,On,1.3874799,0.03426402,218.23181,'Carrier1'
184,On,1.3741583,0.048456643,215.6805,'Carrier1'
185,On,1.3615688,0.048456643,213.12917,'Carrier1'
186,On,1.3482815,0.059347026,210.57782,'Carrier1'
187,On,1.3353015,0.05595291,208.02646,'Carrier1'
188,On,1.3232299,0.059347026,205.47508,'Carrier1'
189,On,1.3110472,0.06255726,202.9237,'Carrier1'
190,On,1.2985996,0.071326256,200.37231,'Carrier1'
191,On,1.2872481,0.06852804,197.8209,'Carrier1'
192,On,1.2744145,0.07401875,195.26949,'Carrier1'
193,On,1.2617605,0.07401875,192.71806,'Carrier1'
194,On,1.2488217,0.07661668,190.16663,'Carrier1'
195,On,1.2368555,0.086229235,187.61517,'Carrier1'
196,On,1.2252516,0.08156469,185.0637,'Carrier1'
197,On,1.2128916,0.08846933,182.51224,'Carrier1'
198,On,1.2008932,0.092787415,179.96074,'Carrier1'
199,On,1.1879505,0.09487279,177.40924,'Carrier1'
