时间点,开关,偏航角偏移量,俯仰角偏移量,信号特征,置信度
116,Off,0.0,0.0,0.0,''
117,Off,0.0,0.0,0.0,''
118,Off,0.0,0.0,0.0,''
119,Off,0.0,0.0,0.0,''
120,Off,0.0,0.0,0.0,''
121,Off,0.0,0.0,0.0,''
122,Off,0.0,0.0,0.0,''
123,Off,0.0,0.0,0.0,''
124,Off,0.0,0.0,0.0,''
125,Off,0.0,0.0,0.0,''
126,Off,0.0,0.0,0.0,''
127,Off,0.0,0.0,0.0,''
128,Off,0.0,0.0,0.0,''
129,Off,0.0,0.0,0.0,''
130,Off,0.0,0.0,0.0,''
131,Off,0.0,0.0,0.0,''
132,Off,0.0,0.0,0.0,''
133,Off,0.0,0.0,0.0,''
134,Off,0.0,0.0,0.0,''
135,Off,0.0,0.0,0.0,''
136,Off,0.0,0.0,0.0,''
137,Off,0.0,0.0,0.0,''
138,Off,0.0,0.0,0.0,''
139,Off,0.0,0.0,0.0,''
140,Off,0.0,0.0,0.0,''
141,Off,0.0,0.0,0.0,''
142,Off,0.0,0.0,0.0,''
143,Off,0.0,0.0,0.0,''
144,Off,0.0,0.0,0.0,''
145,Off,0.0,0.0,0.0,''
146,Off,0.0,0.0,0.0,''
147,Off,0.0,0.0,0.0,''
148,Off,0.0,0.0,0.0,''
149,Off,0.0,0.0,0.0,''
150,Off,0.0,0.0,0.0,''
151,Off,0.0,0.0,0.0,''
152,Off,0.0,0.0,0.0,''
153,Off,0.0,0.0,0.0,''
154,Off,0.0,0.0,0.0,''
155,Off,0.0,0.0,0.0,''
156,On,0.64498055,1.2782474,287.1082,'Carrier1'
157,On,0.62086606,0.052339155,284.55637,'Carrier1'
158,On,0.59741634,0.05595291,282.00452,'Carrier1'
159,On,0.5719823,0.052339155,279.4526,'Carrier1'
160,On,0.5482264,0.05595291,276.90073,'Carrier1'
161,On,0.52339333,0.052339155,274.34885,'Carrier1'
162,On,0.49850088,0.059347026,271.79694,'Carrier1'
163,On,0.47271237,0.05595291,269.24503,'Carrier1'
164,On,0.4484978,0.059347026,266.69308,'Carrier1'
165,On,0.42150876,0.05595291,264.14114,'Carrier1'
166,On,0.39614186,0.052339155,261.58923,'Carrier1'
167,On,0.3706227,0.059347026,259.03726,'Carrier1'
168,On,0.34378096,0.059347026,256.4853,'Carrier1'
169,On,0.31836706,0.059347026,253.93333,'Carrier1'
170,On,0.29275224,0.05595291,251.38138,'Carrier1'
171,On,0.261696,0.05595291,248.82939,'Carrier1'
172,On,0.23490246,0.05595291,246.2774,'Carrier1'
173,On,0.20935674,0.059347026,243.72542,'Carrier1'
174,On,0.18130822,0.059347026,241.17343,'Carrier1'
175,On,0.15195109,0.05595291,238.62143,'Carrier1'
176,On,0.1235407,0.05595291,236.06943,'Carrier1'
177,On,0.092787415,0.05595291,233.51743,'Carrier1'
178,On,0.06852804,0.06255726,230.96542,'Carrier1'
179,On,0.03426402,0.059347026,228.4134,'Carrier1'
180,On,0.0,0.059347026,225.8614,'Carrier1'
181,On,0.0,0.05595291,223.30939,'Carrier1'
182,On,0.0,0.05595291,220.75735,'Carrier1'
183,On,0.0,0.059347026,218.20532,'Carrier1'
184,On,0.0,0.059347026,215.65329,'Carrier1'
185,On,0.0,0.059347026,213.10127,'Carrier1'
186,On,0.0,0.06255726,210.54924,'Carrier1'
187,On,0.0,0.06255726,207.99722,'Carrier1'
188,On,0.0,0.0656106,205.44519,'Carrier1'
189,On,0.0,0.059347026,202.89316,'Carrier1'
190,On,0.0,0.0656106,200.34114,'Carrier1'
191,On,0.01978234,0.0656106,197.78911,'Carrier1'
192,On,0.0,0.0656106,195.23708,'Carrier1'
193,On,0.0,0.0656106,192.68504,'Carrier1'
194,On,0.0,0.06852804,190.13303,'Carrier1'
195,On,0.0,0.0656106,187.58101,'Carrier1'
196,On,0.0,0.06852804,185.02896,'Carrier1'
197,On,0.01978234,0.06852804,182.47694,'Carrier1'
198,On,0.0,0.071326256,179.92491,'Carrier1'
199,On,0.01978234,0.07661668,177.3729,'Carrier1'
