时间点,开关,偏航角偏移量,俯仰角偏移量,信号特征,置信度
41,On,142.63748,149.77971,'Fussy',0.19942
42,On,131.86514,166.59502,'Fussy',0.10516312
43,On,122.348404,160.44247,'Fussy',0.029314911
44,On,142.32489,174.46893,'Fussy',0.02176845
45,On,119.66034,163.71065,'Fussy',0.15178514
46,On,118.11806,155.4536,'Fussy',0.051084485
47,On,115.35057,164.05234,'Fussy',0.061244678
48,On,115.206665,166.14662,'Fussy',0.11496498
49,On,130.76683,149.81331,'Fussy',0.08289754
50,On,129.88342,161.89238,'Fussy',0.011739123
51,On,135.4002,171.89203,'Fussy',0.06368499
52,On,124.1785,154.18353,'Fussy',0.0052202824
53,On,116.0262,151.44943,'Fussy',0.1811952
54,On,123.925934,177.01721,'Fussy',0.17931727
55,On,117.152145,153.54593,'Fussy',0.19432603
56,On,120.45239,176.30632,'Fussy',0.144936
57,On,132.88553,174.35808,'Fussy',0.02475257
58,On,117.28853,171.63976,'Fussy',0.18720011
59,On,129.03096,153.09096,'Fussy',0.19266763
60,On,116.74246,168.1874,'Fussy',0.17758456
61,On,123.44475,165.91876,'Fussy',0.16315512
62,On,128.50943,162.39758,'Fussy',0.060425974
63,On,141.99692,169.34375,'Fussy',0.12514655
64,On,123.107376,171.02187,'Fussy',0.005899036
65,On,134.51808,176.89485,'Fussy',0.007459402
66,On,141.84543,163.17613,'Fussy',0.16866714
67,On,144.44424,175.65125,'Fussy',0.1793109
68,On,131.84126,148.64528,'Fussy',0.14561747
69,On,140.05507,175.03726,'Fussy',0.14980048
70,On,119.40123,177.53152,'Fussy',0.12090653
71,On,122.91222,157.89507,'Fussy',0.15210469
72,On,135.79002,162.71284,'Fussy',0.065753914
73,On,128.53705,178.66316,'Fussy',0.1252374
74,On,140.37376,153.80789,'Fussy',0.16795956
75,On,126.23985,151.75562,'Fussy',0.047936905
76,On,133.5023,153.73895,'Fussy',0.04173186
77,On,139.78618,160.89156,'Fussy',0.17945334
78,On,135.44342,169.75168,'Fussy',0.003001988
79,On,143.30626,170.44998,'Fussy',0.12783928
80,On,140.65933,173.29303,'Fussy',0.06867319
81,On,121.677795,167.85231,'Fussy',0.046833552
82,On,145.34302,150.74695,'Fussy',0.080126815
83,On,118.82953,163.28401,'Fussy',0.02248392
84,On,121.367065,164.9683,'Fussy',0.13716273
85,On,120.04753,162.97969,'Fussy',0.13848937
86,On,143.01167,163.55333,'Fussy',0.13732626
87,On,135.47684,173.05109,'Fussy',0.08933114
88,On,116.99451,162.07582,'Fussy',0.048256706
89,On,123.57272,171.6141,'Fussy',0.037611473
90,On,130.62149,175.80203,'Fussy',0.015719308
91,On,130.75603,165.74803,'Fussy',0.017280722
92,On,138.90916,150.00986,'Fussy',0.020600094
93,On,138.50162,156.90858,'Fussy',0.08313099
94,On,117.437744,179.13019,'Fussy',0.1357327
95,On,126.20972,151.91396,'Fussy',0.17985056
96,On,129.44115,152.39362,'Fussy',0.049363304
97,On,124.23221,176.30072,'Fussy',0.15942241
98,On,131.038,168.71707,'Fussy',0.11958519
99,On,138.85489,151.64262,'Fussy',0.13842617
100,On,0.24672413,56.82383,'Fussy',0.3596151
101,On,0.0,62.458954,'Fussy',0.33772936
102,On,0.0,46.524193,'Fussy',0.460086
103,On,0.0,63.77027,'Fussy',0.3762679
104,On,8.844267,43.364555,'Fussy',0.4682814
105,On,0.0,56.78383,'Fussy',0.4828869
106,On,0.0,39.841537,'Fussy',0.3319288
107,On,0.0,35.950447,'Fussy',0.43381464
108,On,0.0,21.298012,'Fussy',0.37008902
109,On,0.0,32.80964,'Fussy',0.3817424
110,On,0.0,23.484371,'Fussy',0.389517
111,On,9.209566,23.170555,'Fussy',0.42974415
112,On,0.0,0.0,'Fussy',0.30008304
113,On,0.0,4.3447514,'Fussy',0.30492795
114,On,13.64522,0.0,'Fussy',0.39414555
115,On,4.904949,6.0200367,'Fussy',0.32788473
116,On,13.595568,0.5964899,'Fussy',0.4510424
117,On,0.0,9.344955,'Fussy',0.32305783
118,On,0.0,3.5720596,'Fussy',0.33542323
119,On,0.0,0.0,'Fussy',0.4795428
120,On,0.0,8.924334,'Fussy',0.39726776
121,On,0.0,0.0,'Fussy',0.47906476
122,On,0.22269917,0.0,'Fussy',0.4260803
123,On,15.484926,3.7933216,'Fussy',0.364137
124,On,0.0,1.7196503,'Fussy',0.33215728
125,On,3.3556423,2.0694237,'Fussy',0.38969284
126,On,14.767891,0.0,'Fussy',0.31705913
127,On,9.294855,9.743536,'Fussy',0.37332442
128,On,0.0,12.6848545,'Fussy',0.40867764
129,On,0.0,13.641478,'Fussy',0.32192057
130,On,0.0,1.9309521,'Fussy',0.4406876
131,On,0.0,0.0,'Fussy',0.42748255
132,On,6.5724125,0.0,'Fussy',0.3073378
133,On,0.0,14.73213,'Fussy',0.45733073
134,On,0.0,7.204073,'Fussy',0.45528224
135,On,10.523411,0.0,'Fussy',0.38801944
136,On,8.266804,0.0,'Fussy',0.49899024
137,On,10.403151,0.17863941,'Fussy',0.31798512
138,On,0.0,10.034504,'Fussy',0.35457954
139,On,0.0,0.0,'Fussy',0.42550814
140,On,6.727886,3.6095963,'Fussy',0.4160037
141,On,0.0,4.9464283,'Fussy',0.4095229
142,On,11.878038,3.2420769,'Fussy',0.4459166
143,On,1.3528328,7.6436253,'Fussy',0.32383072
144,On,7.0539455,0.7751198,'Fussy',0.41323856
145,On,0.0,6.6660995,'Fussy',0.42867458
146,On,8.399807,0.0,'Fussy',0.46493655
147,On,0.0,0.0,'Fussy',0.43051195
148,On,0.0,0.0,'Fussy',0.37984934
149,On,13.927059,0.0,'Fussy',0.48024297
150,On,11.463299,3.033331,'Fussy',0.45150086
151,On,0.0,2.0810547,'Fussy',0.42372605
152,On,0.0,12.248615,'Fussy',0.46615404
153,On,0.0,0.0,'Fussy',0.30928996
154,On,11.983704,0.0,'Fussy',0.47805187
155,On,0.0,0.0,'Fussy',0.4619553
156,On,8.133945,9.009663,'Fussy',0.30043256
157,On,15.101011,0.0,'Fussy',0.3436059
158,On,10.1166725,2.1604443,'Fussy',0.3113664
159,On,6.198475,0.0,'Fussy',0.452228
160,On,3.4843922,4.425888,'Fussy',0.39421582
161,On,0.0,5.40036,'Fussy',0.4847219
162,On,0.0,4.923317,'Fussy',0.46181777
163,On,4.9016933,4.2807446,'Fussy',0.44089204
164,On,11.9562,0.0,'Fussy',0.3489354
165,On,0.0,0.0,'Fussy',0.41732323
166,On,5.728464,0.0,'Fussy',0.388154
167,On,0.0,0.0,'Fussy',0.35500383
168,On,12.983915,0.0,'Fussy',0.4811436
169,On,10.220106,0.0,'Fussy',0.32088298
170,On,2.5040894,3.6563377,'Fussy',0.38450158
171,On,0.0,10.25396,'Fussy',0.34500688
172,On,10.042397,0.0,'Fussy',0.4491644
173,On,0.0,0.0,'Fussy',0.3669734
174,On,11.353159,3.5106068,'Fussy',0.38079295
175,On,0.0,0.0,'Fussy',0.47720355
176,On,6.2258625,12.925282,'Fussy',0.48417073
177,On,2.226265,0.0,'Fussy',0.3337323
178,On,0.0,14.03109,'Fussy',0.48594725
179,On,0.0,11.317043,'Fussy',0.45871472
180,Off,0.0,0.0,'',0.0
181,Off,0.0,0.0,'',0.0
182,Off,0.0,0.0,'',0.0
183,Off,0.0,0.0,'',0.0
184,Off,0.0,0.0,'',0.0
185,Off,0.0,0.0,'',0.0
186,Off,0.0,0.0,'',0.0
187,Off,0.0,0.0,'',0.0
188,Off,0.0,0.0,'',0.0
189,Off,0.0,0.0,'',0.0
190,Off,0.0,0.0,'',0.0
191,Off,0.0,0.0,'',0.0
192,Off,0.0,0.0,'',0.0
193,Off,0.0,0.0,'',0.0
194,Off,0.0,0.0,'',0.0
195,Off,0.0,0.0,'',0.0
196,Off,0.0,0.0,'',0.0
197,Off,0.0,0.0,'',0.0
198,Off,0.0,0.0,'',0.0
199,Off,0.0,0.0,'',0.0
