时间点,开关,偏航角偏移量,俯仰角偏移量,信号特征,置信度
48,On,123.02826,149.47325,'Fussy',0.06133416
49,On,124.20871,176.80466,'Fussy',0.14846359
50,On,119.96799,176.83215,'Fussy',0.006953001
51,On,125.23349,173.23404,'Fussy',0.13971384
52,On,141.046,158.69954,'Fussy',0.16813146
53,On,139.8179,150.06654,'Fussy',0.12191119
54,On,141.83469,162.14684,'Fussy',0.016076768
55,On,117.558044,148.18692,'Fussy',0.027998721
56,On,128.56125,160.93355,'Fussy',0.16642307
57,On,133.59425,148.83586,'Fussy',0.03822601
58,On,129.04317,173.15836,'Fussy',0.068129234
59,On,134.96062,148.69855,'Fussy',0.07052847
60,On,128.1979,155.0211,'Fussy',0.023103928
61,On,140.31552,170.48653,'Fussy',0.026314605
62,On,136.90944,155.39069,'Fussy',0.16539626
63,On,126.359055,156.3693,'Fussy',0.094367065
64,On,127.55429,175.12164,'Fussy',0.071345486
65,On,137.26826,177.49048,'Fussy',0.18807542
66,On,117.184586,151.93799,'Fussy',0.024032796
67,On,138.20572,172.64671,'Fussy',0.13505444
68,On,139.58032,154.10507,'Fussy',0.05538857
69,On,126.27211,172.69072,'Fussy',0.13389727
70,On,121.77727,162.47792,'Fussy',0.056153845
71,On,119.99109,170.4218,'Fussy',0.06762677
72,On,126.559784,165.12962,'Fussy',0.120009065
73,On,136.96204,150.60454,'Fussy',0.0894257
74,On,124.36034,160.64032,'Fussy',0.0597064
75,On,124.28343,171.01546,'Fussy',0.12860945
76,On,120.249084,151.86331,'Fussy',0.014588368
77,On,129.54477,163.01004,'Fussy',0.19907184
78,On,138.86652,172.95757,'Fussy',0.13509282
79,On,118.64386,176.34592,'Fussy',0.1884569
80,On,130.78598,170.6953,'Fussy',0.019527126
81,On,117.76706,166.13562,'Fussy',0.14539373
82,On,130.0677,165.11937,'Fussy',0.0906858
83,On,119.32237,154.17908,'Fussy',0.1923827
84,On,137.53741,158.94455,'Fussy',0.045856345
85,On,145.11517,159.46373,'Fussy',0.19575728
86,On,117.859024,166.35403,'Fussy',0.18037672
87,On,128.25749,158.70213,'Fussy',0.13064869
88,On,130.48625,173.26149,'Fussy',0.012209117
89,On,133.6598,156.96893,'Fussy',0.16237032
90,On,117.96265,176.62616,'Fussy',9.48894E-4
91,On,140.2886,166.27031,'Fussy',0.04063934
92,On,138.28989,175.56636,'Fussy',0.0060755494
93,On,129.05486,170.05147,'Fussy',0.02454332
94,On,131.13762,161.30089,'Fussy',0.090563156
95,On,119.12344,152.83002,'Fussy',0.14278871
96,On,134.96317,172.1211,'Fussy',0.012106645
97,On,143.9615,158.493,'Fussy',0.09040345
98,On,124.79138,178.13618,'Fussy',0.1465542
99,On,123.6004,156.36928,'Fussy',0.027879465
100,Off,0.0,0.0,'',0.0
101,Off,0.0,0.0,'',0.0
102,Off,0.0,0.0,'',0.0
103,Off,0.0,0.0,'',0.0
104,Off,0.0,0.0,'',0.0
105,Off,0.0,0.0,'',0.0
106,Off,0.0,0.0,'',0.0
107,Off,0.0,0.0,'',0.0
108,Off,0.0,0.0,'',0.0
109,Off,0.0,0.0,'',0.0
110,Off,0.0,0.0,'',0.0
111,Off,0.0,0.0,'',0.0
112,Off,0.0,0.0,'',0.0
113,Off,0.0,0.0,'',0.0
114,Off,0.0,0.0,'',0.0
115,Off,0.0,0.0,'',0.0
116,Off,0.0,0.0,'',0.0
117,Off,0.0,0.0,'',0.0
118,Off,0.0,0.0,'',0.0
119,Off,0.0,0.0,'',0.0
120,Off,0.0,0.0,'',0.0
121,Off,0.0,0.0,'',0.0
122,Off,0.0,0.0,'',0.0
123,Off,0.0,0.0,'',0.0
124,Off,0.0,0.0,'',0.0
125,Off,0.0,0.0,'',0.0
126,Off,0.0,0.0,'',0.0
127,Off,0.0,0.0,'',0.0
128,Off,0.0,0.0,'',0.0
129,Off,0.0,0.0,'',0.0
130,Off,0.0,0.0,'',0.0
131,Off,0.0,0.0,'',0.0
132,Off,0.0,0.0,'',0.0
133,Off,0.0,0.0,'',0.0
134,Off,0.0,0.0,'',0.0
135,Off,0.0,0.0,'',0.0
136,Off,0.0,0.0,'',0.0
137,Off,0.0,0.0,'',0.0
138,Off,0.0,0.0,'',0.0
139,Off,0.0,0.0,'',0.0
140,Off,0.0,0.0,'',0.0
141,Off,0.0,0.0,'',0.0
142,Off,0.0,0.0,'',0.0
143,Off,0.0,0.0,'',0.0
144,Off,0.0,0.0,'',0.0
145,Off,0.0,0.0,'',0.0
146,Off,0.0,0.0,'',0.0
147,Off,0.0,0.0,'',0.0
148,Off,0.0,0.0,'',0.0
149,Off,0.0,0.0,'',0.0
150,Off,0.0,0.0,'',0.0
151,Off,0.0,0.0,'',0.0
152,Off,0.0,0.0,'',0.0
153,Off,0.0,0.0,'',0.0
154,Off,0.0,0.0,'',0.0
155,Off,0.0,0.0,'',0.0
156,Off,0.0,0.0,'',0.0
157,Off,0.0,0.0,'',0.0
158,Off,0.0,0.0,'',0.0
159,Off,0.0,0.0,'',0.0
160,Off,0.0,0.0,'',0.0
161,Off,0.0,0.0,'',0.0
162,Off,0.0,0.0,'',0.0
163,Off,0.0,0.0,'',0.0
164,Off,0.0,0.0,'',0.0
165,Off,0.0,0.0,'',0.0
166,Off,0.0,0.0,'',0.0
167,Off,0.0,0.0,'',0.0
168,Off,0.0,0.0,'',0.0
169,Off,0.0,0.0,'',0.0
170,Off,0.0,0.0,'',0.0
171,Off,0.0,0.0,'',0.0
172,Off,0.0,0.0,'',0.0
173,Off,0.0,0.0,'',0.0
174,Off,0.0,0.0,'',0.0
175,Off,0.0,0.0,'',0.0
176,Off,0.0,0.0,'',0.0
177,Off,0.0,0.0,'',0.0
178,Off,0.0,0.0,'',0.0
179,Off,0.0,0.0,'',0.0
180,Off,0.0,0.0,'',0.0
181,Off,0.0,0.0,'',0.0
182,Off,0.0,0.0,'',0.0
183,Off,0.0,0.0,'',0.0
184,Off,0.0,0.0,'',0.0
185,Off,0.0,0.0,'',0.0
186,Off,0.0,0.0,'',0.0
187,Off,0.0,0.0,'',0.0
188,Off,0.0,0.0,'',0.0
189,Off,0.0,0.0,'',0.0
190,Off,0.0,0.0,'',0.0
191,Off,0.0,0.0,'',0.0
192,Off,0.0,0.0,'',0.0
193,Off,0.0,0.0,'',0.0
194,Off,0.0,0.0,'',0.0
195,Off,0.0,0.0,'',0.0
196,Off,0.0,0.0,'',0.0
197,Off,0.0,0.0,'',0.0
198,Off,0.0,0.0,'',0.0
199,Off,0.0,0.0,'',0.0
