时间点,开关,偏航角偏移量,俯仰角偏移量,信号特征,置信度
116,Off,0.0,0.0,0.0,''
117,Off,0.0,0.0,0.0,''
118,Off,0.0,0.0,0.0,''
119,Off,0.0,0.0,0.0,''
120,Off,0.0,0.0,0.0,''
121,Off,0.0,0.0,0.0,''
122,Off,0.0,0.0,0.0,''
123,Off,0.0,0.0,0.0,''
124,Off,0.0,0.0,0.0,''
125,Off,0.0,0.0,0.0,''
126,Off,0.0,0.0,0.0,''
127,Off,0.0,0.0,0.0,''
128,Off,0.0,0.0,0.0,''
129,Off,0.0,0.0,0.0,''
130,Off,0.0,0.0,0.0,''
131,Off,0.0,0.0,0.0,''
132,Off,0.0,0.0,0.0,''
133,Off,0.0,0.0,0.0,''
134,Off,0.0,0.0,0.0,''
135,Off,0.0,0.0,0.0,''
136,Off,0.0,0.0,0.0,''
137,Off,0.0,0.0,0.0,''
138,Off,0.0,0.0,0.0,''
139,Off,0.0,0.0,0.0,''
140,Off,0.0,0.0,0.0,''
141,Off,0.0,0.0,0.0,''
142,Off,0.0,0.0,0.0,''
143,Off,0.0,0.0,0.0,''
144,Off,0.0,0.0,0.0,''
145,Off,0.0,0.0,0.0,''
146,Off,0.0,0.0,0.0,''
147,Off,0.0,0.0,0.0,''
148,Off,0.0,0.0,0.0,''
149,Off,0.0,0.0,0.0,''
150,Off,0.0,0.0,0.0,''
151,Off,0.0,0.0,0.0,''
152,Off,0.0,0.0,0.0,''
153,Off,0.0,0.0,0.0,''
154,Off,0.0,0.0,0.0,''
155,Off,0.0,0.0,0.0,''
156,On,0.39117125,2.084971,287.1725,'Carrier1'
157,On,0.36476895,0.0,284.62094,'Carrier1'
158,On,0.33746195,0.01978234,282.06924,'Carrier1'
159,On,0.31090426,0.027976455,279.51755,'Carrier1'
160,On,0.28461862,0.03426402,276.96585,'Carrier1'
161,On,0.2556444,0.0,274.41415,'Carrier1'
162,On,0.22814123,0.0,271.86243,'Carrier1'
163,On,0.19782351,0.0,269.3107,'Carrier1'
164,On,0.1701742,0.0,266.75876,'Carrier1'
165,On,0.14536996,0.01978234,264.2066,'Carrier1'
166,On,0.11364091,0.0,261.65442,'Carrier1'
167,On,0.08156469,0.01978234,259.10226,'Carrier1'
168,On,0.052339155,0.01978234,256.55008,'Carrier1'
169,On,0.027976455,0.0,253.99791,'Carrier1'
170,On,0.027976455,0.01978234,251.44572,'Carrier1'
171,On,0.027976455,0.0,248.89352,'Carrier1'
172,On,0.0,0.0,246.34134,'Carrier1'
173,On,0.0,0.0,243.78915,'Carrier1'
174,On,0.0,0.0,241.23698,'Carrier1'
175,On,0.0,0.0,238.68488,'Carrier1'
176,On,0.0,0.0,236.13278,'Carrier1'
177,On,0.0,0.0,233.58067,'Carrier1'
178,On,0.0,0.0,231.02858,'Carrier1'
179,On,0.0,0.0,228.47647,'Carrier1'
180,On,0.0,0.0,225.92438,'Carrier1'
181,On,0.0,0.0,223.37228,'Carrier1'
182,On,0.0,0.0,220.82018,'Carrier1'
183,On,0.0,0.0,218.26807,'Carrier1'
184,On,0.0,0.0,215.71597,'Carrier1'
185,On,0.0,0.0,213.16386,'Carrier1'
186,On,0.0,0.0,210.61177,'Carrier1'
187,On,0.0,0.0,208.05966,'Carrier1'
188,On,0.0,0.0,205.50755,'Carrier1'
189,On,0.0,0.0,202.95546,'Carrier1'
190,On,0.0,0.0,200.40337,'Carrier1'
191,On,0.0,0.0,197.85126,'Carrier1'
192,On,0.0,0.0,195.29915,'Carrier1'
193,On,0.0,0.0,192.74706,'Carrier1'
194,On,0.0,0.0,190.19496,'Carrier1'
195,On,0.0,0.01978234,187.64285,'Carrier1'
196,On,0.0,0.0,185.09074,'Carrier1'
197,On,0.0,0.0,182.53864,'Carrier1'
198,On,0.0,0.0,179.98656,'Carrier1'
199,On,0.0,0.0,177.43445,'Carrier1'
