时间点,开关,偏航角偏移量,俯仰角偏移量,信号特征,置信度
80,On,0.0,58.897827,'Fussy',0.036153223
81,On,11.561712,78.637436,'Fussy',0.034018006
82,On,0.0,77.38862,'Fussy',0.08080232
83,On,0.0,73.89249,'Fussy',0.10970928
84,On,0.0,62.461876,'Fussy',0.07876392
85,On,0.0,66.623085,'Fussy',0.114790715
86,On,0.0,66.256424,'Fussy',0.15251708
87,On,0.0,59.05947,'Fussy',0.14701101
88,On,0.0,57.576622,'Fussy',0.09582036
89,On,0.0,64.84926,'Fussy',0.036930382
90,On,9.025799,76.091095,'Fussy',0.06909484
91,On,6.9059925,57.648285,'Fussy',0.114947714
92,On,0.0,64.49687,'Fussy',0.066133715
93,On,2.5606937,67.01978,'Fussy',0.06237917
94,On,0.0,69.52025,'Fussy',0.18791662
95,On,0.0,60.788933,'Fussy',0.04188738
96,On,4.593582,75.07135,'Fussy',0.11980926
97,On,0.0,64.25682,'Fussy',0.10961046
98,On,7.985327,79.104454,'Fussy',0.12827694
99,On,0.5655136,79.674484,'Fussy',0.017388558
100,On,14.403652,72.802185,'Fussy',0.42702556
101,On,0.0,71.62595,'Fussy',0.30952263
102,On,10.990541,47.990185,'Fussy',0.41823596
103,On,0.0,44.289486,'Fussy',0.49358046
104,On,0.0,38.89403,'Fussy',0.478162
105,On,8.741667,47.40737,'Fussy',0.3609496
106,On,0.0,34.266884,'Fussy',0.4440279
107,On,0.0,47.730164,'Fussy',0.38606262
108,On,11.901541,29.450409,'Fussy',0.442123
109,On,0.0,7.5914726,'Fussy',0.48994225
110,On,12.635334,5.817692,'Fussy',0.49118596
111,On,0.0,0.0,'Fussy',0.41981682
112,On,0.0,11.1676655,'Fussy',0.30199715
113,On,0.0,1.9055862,'Fussy',0.4092968
114,On,5.86817,15.672075,'Fussy',0.4192959
115,On,4.9503326,0.0,'Fussy',0.47652948
116,On,6.073841,11.459339,'Fussy',0.49071512
117,On,8.119013,15.749708,'Fussy',0.458969
118,On,0.0,9.641558,'Fussy',0.44705963
119,On,15.204998,11.694262,'Fussy',0.36387318
120,On,13.675106,0.0,'Fussy',0.45555148
121,On,0.0,2.6336937,'Fussy',0.37965503
122,On,6.7921143,0.0,'Fussy',0.3060774
123,On,13.776695,12.875753,'Fussy',0.33830193
124,On,0.0,0.0,'Fussy',0.48754534
125,On,10.426464,1.7749386,'Fussy',0.46552867
126,On,0.0,0.0,'Fussy',0.3928432
127,On,11.918369,0.0,'Fussy',0.30835637
128,On,0.0,0.0,'Fussy',0.45743054
129,On,0.0,13.094067,'Fussy',0.32370442
130,On,0.0,0.0,'Fussy',0.47967
131,On,0.0,0.0,'Fussy',0.41132477
132,On,3.2500648,6.2773285,'Fussy',0.3700686
133,On,0.0,0.0,'Fussy',0.38962328
134,On,1.2606258,14.887518,'Fussy',0.3415118
135,On,0.0,0.0,'Fussy',0.3250406
136,On,0.0,0.0,'Fussy',0.45218915
137,On,0.0,0.0,'Fussy',0.42283213
138,On,11.924765,7.4745255,'Fussy',0.40003255
139,On,0.0,9.318153,'Fussy',0.4449817
140,On,0.0,0.0,'Fussy',0.3291265
141,On,5.1101418,1.4378223,'Fussy',0.36174917
142,On,0.0,0.0,'Fussy',0.4391374
143,On,0.0,6.1863174,'Fussy',0.44830292
144,On,1.8067913,0.0,'Fussy',0.30274105
145,On,5.078127,0.0,'Fussy',0.48354316
146,On,0.0,0.0,'Fussy',0.36475945
147,On,0.0,0.0,'Fussy',0.43899626
148,On,9.325434,9.159142,'Fussy',0.314237
149,On,7.5072403,1.2242126,'Fussy',0.3901523
150,On,7.861103,10.254995,'Fussy',0.37008318
151,On,4.6850376,0.0,'Fussy',0.46440232
152,On,13.776915,0.0,'Fussy',0.3334298
153,On,13.780441,6.505842,'Fussy',0.42704552
154,On,11.585451,13.945938,'Fussy',0.4265641
155,On,7.858839,13.264153,'Fussy',0.38956547
156,Off,0.0,0.0,'',0.0
157,Off,0.0,0.0,'',0.0
158,Off,0.0,0.0,'',0.0
159,Off,0.0,0.0,'',0.0
160,Off,0.0,0.0,'',0.0
161,Off,0.0,0.0,'',0.0
162,Off,0.0,0.0,'',0.0
163,Off,0.0,0.0,'',0.0
164,Off,0.0,0.0,'',0.0
165,Off,0.0,0.0,'',0.0
166,Off,0.0,0.0,'',0.0
167,Off,0.0,0.0,'',0.0
168,Off,0.0,0.0,'',0.0
169,Off,0.0,0.0,'',0.0
170,Off,0.0,0.0,'',0.0
171,Off,0.0,0.0,'',0.0
172,Off,0.0,0.0,'',0.0
173,Off,0.0,0.0,'',0.0
174,Off,0.0,0.0,'',0.0
175,Off,0.0,0.0,'',0.0
176,Off,0.0,0.0,'',0.0
177,Off,0.0,0.0,'',0.0
178,Off,0.0,0.0,'',0.0
179,Off,0.0,0.0,'',0.0
180,Off,0.0,0.0,'',0.0
181,Off,0.0,0.0,'',0.0
182,Off,0.0,0.0,'',0.0
183,Off,0.0,0.0,'',0.0
184,Off,0.0,0.0,'',0.0
185,Off,0.0,0.0,'',0.0
186,Off,0.0,0.0,'',0.0
187,Off,0.0,0.0,'',0.0
188,Off,0.0,0.0,'',0.0
189,Off,0.0,0.0,'',0.0
190,Off,0.0,0.0,'',0.0
191,Off,0.0,0.0,'',0.0
192,Off,0.0,0.0,'',0.0
193,Off,0.0,0.0,'',0.0
194,Off,0.0,0.0,'',0.0
195,Off,0.0,0.0,'',0.0
196,Off,0.0,0.0,'',0.0
197,Off,0.0,0.0,'',0.0
198,Off,0.0,0.0,'',0.0
199,Off,0.0,0.0,'',0.0
