时间点,经度,纬度,高度,偏航角,俯仰角,速度,偏航控制,俯仰控制
83,149843.53,220655.61,399038.34,134.75505,0.0,2552.00,6,0
84,151648.08,218851.11,399038.34,134.75505,0.0,2552.00,6,0
85,153452.61,217046.59,399038.34,134.75505,0.0,2552.00,6,0
86,155257.14,215242.09,399038.34,134.75505,0.0,2552.00,6,0
87,157061.67,213437.59,399038.34,134.75505,0.0,2552.00,6,0
88,158866.22,211633.09,399038.34,134.75505,0.0,2552.00,6,0
89,160670.75,209828.58,399038.34,134.75505,0.0,2552.00,6,0
90,162475.28,208024.08,399038.34,134.75505,0.0,2552.00,6,0
91,164279.81,206219.58,399038.34,134.75505,0.0,2552.00,6,0
92,166084.34,204415.06,399038.34,134.75505,0.0,2552.00,6,0
93,167888.89,202610.56,399038.34,134.75505,0.0,2552.00,6,0
94,169693.42,200806.06,399038.34,134.75505,0.0,2552.00,6,0
95,171497.95,199001.56,399038.34,134.75505,0.0,2552.00,6,0
96,173302.48,197197.05,399038.34,134.75505,0.0,2552.00,6,0
97,175107.03,195392.55,399038.34,134.75505,0.0,2552.00,6,0
98,176911.56,193588.05,399038.34,134.75505,0.0,2552.00,6,0
99,178716.09,191783.53,399038.34,134.75505,0.0,2552.00,6,0
100,180520.63,189979.03,399038.34,134.75505,0.0,2552.00,6,0
101,182324.02,188179.72,398906.13,134.65749,5.749282,2552.00,30,30
102,184112.28,186402.13,398519.38,134.57005,11.4976225,2552.00,30,30
103,185867.13,184663.80,397882.00,134.48033,17.247644,2552.00,30,30
104,187570.72,182982.20,397000.44,134.39232,22.99797,2552.00,30,30
105,189205.69,181373.89,395883.47,134.29994,28.746449,2552.00,30,30
106,190755.45,179854.95,394542.44,134.20905,34.492874,2552.00,30,30
107,192204.09,178440.22,392990.94,134.11731,40.240383,2552.00,30,30
108,193536.45,177143.63,391244.25,134.02856,45.991707,2552.00,30,30
109,194738.77,175977.63,389320.13,133.93999,51.740208,2552.00,30,30
110,195798.42,174953.50,387237.91,133.85202,57.49078,2552.00,30,30
111,196704.17,174081.06,385018.47,133.76,63.241333,2552.00,30,30
112,197446.56,173368.64,382684.19,133.66624,68.99294,2552.00,30,30
113,198024.48,172816.03,380261.34,133.57303,73.21095,2552.00,30,22
114,198558.20,172307.56,377817.81,133.48131,73.21091,2552.00,30,0
115,199092.78,171800.02,375374.28,133.3888,73.210884,2552.00,30,0
116,199628.30,171293.44,372930.72,133.29561,73.210976,2552.00,30,0
117,200164.70,170787.81,370487.19,133.20276,73.21106,2552.00,30,0
118,200702.02,170283.16,368043.63,133.10976,73.21087,2552.00,30,0
119,201240.20,169779.45,365600.09,133.01883,73.210846,2552.00,30,0
120,201779.28,169276.70,363156.56,132.92493,73.21096,2552.00,30,0
121,202319.28,168774.91,360713.00,132.83084,73.210915,2552.00,30,0
122,202860.16,168274.09,358269.47,132.73486,73.210945,2552.00,30,0
123,203401.95,167774.25,355825.94,132.64044,73.21082,2552.00,30,0
124,203944.63,167275.38,353382.38,132.54639,73.210945,2552.00,30,0
125,204488.22,166777.48,350938.84,132.45107,73.21093,2552.00,30,0
126,205032.70,166280.56,348495.31,132.35614,73.21096,2552.00,30,0
127,205578.06,165784.63,346051.75,132.26163,73.21101,2552.00,30,0
128,206124.33,165289.66,343608.22,132.16754,73.21096,2552.00,30,0
129,206671.47,164795.66,341164.69,132.0738,73.21096,2552.00,30,0
130,207219.45,164302.61,338721.13,131.97997,73.2108,2552.00,30,0
131,207768.31,163810.53,336277.59,131.88658,73.21104,2552.00,30,0
132,208318.03,163319.41,333834.03,131.7936,73.2108,2552.00,30,0
133,208868.56,162829.23,331390.50,131.70102,73.21096,2552.00,30,0
134,209419.95,162340.02,328946.97,131.60893,73.210945,2552.00,30,0
135,209972.23,161851.75,326503.41,131.51492,73.210846,2552.00,30,0
136,210525.36,161364.45,324059.88,131.4185,73.211044,2552.00,30,0
137,211079.34,160878.16,321616.34,131.32426,73.21087,2552.00,30,0
138,211634.17,160392.83,319172.78,131.23271,73.211044,2552.00,30,0
139,212189.80,159908.42,316729.25,131.14105,73.21093,2552.00,30,0
140,212746.27,159424.97,314285.72,131.04816,73.21083,2552.00,30,0
141,213303.58,158942.48,311842.16,130.95447,73.210815,2552.00,30,0
142,213861.72,158460.97,309398.63,130.86014,73.21106,2552.00,30,0
143,214420.70,157980.41,306955.06,130.76508,73.2108,2552.00,30,0
144,214980.52,157500.83,304511.53,130.6704,73.21096,2552.00,30,0
145,215541.19,157022.27,302068.00,130.57327,73.21087,2552.00,30,0
146,216102.67,156544.69,299624.44,130.47606,73.2108,2552.00,30,0
147,216665.03,156068.13,297180.91,130.37753,73.210815,2552.00,30,0
148,217228.27,155592.56,294737.38,130.27878,73.210915,2552.00,30,0
149,217792.39,155118.02,292293.81,130.17938,73.21087,2552.00,30,0
150,218357.36,154644.55,289850.28,130.07802,73.210945,2552.00,30,0
151,218923.20,154172.11,287406.75,129.97658,73.21087,2552.00,30,0
152,219489.91,153700.69,284963.19,129.87434,73.210884,2552.00,30,0
153,220057.50,153230.33,282519.66,129.77437,73.210884,2552.00,30,0
154,220625.92,152761.02,280076.13,129.67609,73.21108,2552.00,30,0
155,221195.16,152292.69,277632.56,129.57942,73.21108,2552.00,30,0
156,221765.27,151825.38,275189.03,129.48451,73.21089,2552.00,30,0
157,222336.16,151359.02,272745.47,129.39055,73.210915,2552.00,30,0
158,222907.84,150893.66,270301.94,129.28937,73.21082,2552.00,30,0
159,223480.38,150429.38,267858.41,129.19048,73.210915,2552.00,30,0
160,224053.73,149966.14,265414.84,129.08913,73.210945,2552.00,30,0
161,224627.98,149503.91,262971.31,128.9875,73.2108,2552.00,30,0
162,225203.09,149042.75,260527.77,128.88698,73.21089,2552.00,30,0
163,225779.00,148582.66,258084.23,128.78581,73.21087,2552.00,30,0
164,226355.77,148123.58,255640.77,128.68512,73.20907,2552.00,30,0
165,226933.41,147665.50,253197.67,128.58311,73.20898,2552.00,30,0
166,227511.89,147208.52,250754.59,128.48152,73.209145,2552.00,30,0
167,228091.20,146752.56,248311.52,128.37985,73.20897,2552.00,30,0
168,228671.38,146297.66,245868.42,128.2781,73.20905,2552.00,30,0
169,229252.34,145843.83,243425.34,128.17676,73.208954,2552.00,30,0
170,229834.16,145391.05,240982.25,128.07484,73.20913,2552.00,30,0
171,230416.73,144939.31,238539.17,127.97995,73.20913,2552.00,28,0
172,230999.92,144488.34,236096.08,127.949554,73.209145,2552.00,9,0
173,231583.11,144037.44,233653.00,127.942444,73.20913,2552.00,2,0
174,232166.31,143586.55,231209.92,127.942444,73.20913,2552.00,0,0
175,232749.50,143135.66,228766.83,127.942444,73.20913,2552.00,0,0
176,233332.69,142684.75,226323.75,127.942444,73.20913,2552.00,0,0
177,233915.88,142233.86,223880.66,127.942444,73.20913,2552.00,0,0
178,234499.06,141782.95,221437.58,127.942444,73.20913,2552.00,0,0
179,235082.27,141332.06,218994.48,127.942444,73.20913,2552.00,0,0
180,235665.45,140881.17,216551.41,127.942444,73.20913,2552.00,0,0
181,236229.55,140444.30,214101.23,128.04109,73.78357,2552.00,30,3
182,236792.25,140006.88,211650.81,128.14256,73.78357,2552.00,30,0
183,237354.14,139568.45,209200.41,128.24393,73.78362,2552.00,30,0
184,237915.20,139129.02,206750.00,128.34454,73.783714,2552.00,30,0
185,238475.50,138688.56,204299.59,128.44623,73.78367,2552.00,30,0
186,239034.98,138247.11,201849.19,128.54784,73.78369,2552.00,30,0
187,239593.67,137804.61,199398.77,128.64935,73.78355,2552.00,30,0
188,240151.52,137361.09,196948.36,128.75063,73.78367,2552.00,30,0
189,240708.58,136916.58,194497.95,128.85248,73.78365,2552.00,30,0
190,241264.83,136471.03,192047.55,128.95421,73.78367,2552.00,30,0
191,241820.27,136024.45,189597.14,129.05588,73.78356,2552.00,30,0
192,242374.86,135576.88,187146.73,129.1561,73.78373,2552.00,30,0
193,242928.64,135128.28,184696.31,129.25807,73.7837,2552.00,30,0
194,243481.58,134678.67,182245.91,129.35873,73.78357,2552.00,30,0
195,244033.72,134228.06,179795.50,129.45798,73.78357,2552.00,30,0
196,244585.06,133776.42,177345.09,129.55779,73.78359,2552.00,30,0
197,245135.56,133323.83,174894.69,129.65562,73.783745,2552.00,30,0
198,245685.28,132870.23,172444.28,129.75276,73.783714,2552.00,30,0
199,246234.20,132415.69,169993.86,129.8516,73.78355,2552.00,30,0
