时间点,开关,偏航角偏移量,俯仰角偏移量,信号特征,置信度
174,On,14.884703,9.097534,'Fussy',0.3001503
175,On,0.0,3.268978,'Fussy',0.42348883
176,On,0.0,14.832855,'Fussy',0.36082077
177,On,0.0,0.0,'Fussy',0.39490622
178,On,0.0,0.0,'Fussy',0.42944646
179,On,13.714052,11.056061,'Fussy',0.39743
180,Off,0.0,0.0,'',0.0
181,Off,0.0,0.0,'',0.0
182,Off,0.0,0.0,'',0.0
183,Off,0.0,0.0,'',0.0
184,Off,0.0,0.0,'',0.0
185,Off,0.0,0.0,'',0.0
186,Off,0.0,0.0,'',0.0
187,Off,0.0,0.0,'',0.0
188,Off,0.0,0.0,'',0.0
189,Off,0.0,0.0,'',0.0
190,Off,0.0,0.0,'',0.0
191,Off,0.0,0.0,'',0.0
192,Off,0.0,0.0,'',0.0
193,Off,0.0,0.0,'',0.0
194,Off,0.0,0.0,'',0.0
195,Off,0.0,0.0,'',0.0
196,Off,0.0,0.0,'',0.0
197,Off,0.0,0.0,'',0.0
198,Off,0.0,0.0,'',0.0
199,Off,0.0,0.0,'',0.0
