时间点,开关,偏航角偏移量,俯仰角偏移量,信号特征,置信度
142,On,9.606285,13.684122,'Fussy',0.31307942
143,On,0.0,2.9283772,'Fussy',0.3670138
144,On,1.351593,0.0,'Fussy',0.34583429
145,On,0.0,0.0,'Fussy',0.381515
146,On,0.0,9.773567,'Fussy',0.4714254
147,On,0.0,0.0,'Fussy',0.31031507
148,On,6.127239,0.0,'Fussy',0.3530493
149,On,5.832691,0.0,'Fussy',0.38323495
150,On,0.40916443,3.8540287,'Fussy',0.31487226
151,On,0.0,14.973127,'Fussy',0.49814922
152,On,0.0,6.8347797,'Fussy',0.30592665
153,On,0.0,0.0,'Fussy',0.4860683
154,On,11.541292,6.3371334,'Fussy',0.3231577
155,On,0.0,0.0,'Fussy',0.31948707
156,On,0.0,0.0,'Fussy',0.3456271
157,On,3.6309738,10.630699,'Fussy',0.367587
158,On,0.0,1.0706272,'Fussy',0.46197796
159,On,0.0,0.2424984,'Fussy',0.43656856
160,On,0.0,3.8199787,'Fussy',0.3106187
161,On,6.2655144,5.4864693,'Fussy',0.49440318
162,On,12.387735,0.0,'Fussy',0.41674867
163,On,14.215792,2.206234,'Fussy',0.33783337
164,On,5.6088333,0.0,'Fussy',0.43728614
165,On,0.0,0.0,'Fussy',0.36279082
166,On,0.0,0.0,'Fussy',0.44152272
167,On,5.6367893,3.7090492,'Fussy',0.49669254
168,On,1.8021736,10.157534,'Fussy',0.3631835
169,On,0.0,0.0,'Fussy',0.337762
170,On,0.0,0.0,'Fussy',0.39068085
171,On,2.3960304,0.0,'Fussy',0.4782579
172,On,8.300623,0.0,'Fussy',0.40445185
173,On,6.8074665,8.029436,'Fussy',0.40895677
174,On,12.31624,14.492708,'Fussy',0.31897548
175,On,0.0,6.0640564,'Fussy',0.3732333
176,On,0.0,0.0,'Fussy',0.30471975
177,On,0.0,0.0,'Fussy',0.354917
178,On,0.0,10.351261,'Fussy',0.39399073
179,On,15.058874,0.0,'Fussy',0.4959969
180,Off,0.0,0.0,'',0.0
181,Off,0.0,0.0,'',0.0
182,Off,0.0,0.0,'',0.0
183,Off,0.0,0.0,'',0.0
184,Off,0.0,0.0,'',0.0
185,Off,0.0,0.0,'',0.0
186,Off,0.0,0.0,'',0.0
187,Off,0.0,0.0,'',0.0
188,Off,0.0,0.0,'',0.0
189,Off,0.0,0.0,'',0.0
190,Off,0.0,0.0,'',0.0
191,Off,0.0,0.0,'',0.0
192,Off,0.0,0.0,'',0.0
193,Off,0.0,0.0,'',0.0
194,Off,0.0,0.0,'',0.0
195,Off,0.0,0.0,'',0.0
196,Off,0.0,0.0,'',0.0
197,Off,0.0,0.0,'',0.0
198,Off,0.0,0.0,'',0.0
199,Off,0.0,0.0,'',0.0
