时间点,开关,偏航角偏移量,俯仰角偏移量,信号特征,置信度
131,On,8.292692,3.090145,'Fussy',0.36264217
132,On,11.458923,11.256821,'Fussy',0.4224205
133,On,14.42878,0.0,'Fussy',0.32954824
134,On,0.0,7.7868633,'Fussy',0.4128754
135,On,0.0,0.0,'Fussy',0.37921214
136,On,0.0,0.7189579,'Fussy',0.44186032
137,On,0.0,12.182556,'Fussy',0.31360558
138,On,0.0,13.500193,'Fussy',0.3283884
139,On,7.884369,0.0,'Fussy',0.48673603
140,On,11.0882225,0.0,'Fussy',0.36411873
141,Off,0.0,0.0,'',0.0
142,Off,0.0,0.0,'',0.0
143,Off,0.0,0.0,'',0.0
144,Off,0.0,0.0,'',0.0
145,Off,0.0,0.0,'',0.0
146,Off,0.0,0.0,'',0.0
147,Off,0.0,0.0,'',0.0
148,Off,0.0,0.0,'',0.0
149,Off,0.0,0.0,'',0.0
150,Off,0.0,0.0,'',0.0
151,Off,0.0,0.0,'',0.0
152,Off,0.0,0.0,'',0.0
153,Off,0.0,0.0,'',0.0
154,Off,0.0,0.0,'',0.0
155,Off,0.0,0.0,'',0.0
156,Off,0.0,0.0,'',0.0
157,Off,0.0,0.0,'',0.0
158,Off,0.0,0.0,'',0.0
159,Off,0.0,0.0,'',0.0
160,Off,0.0,0.0,'',0.0
161,Off,0.0,0.0,'',0.0
162,Off,0.0,0.0,'',0.0
163,Off,0.0,0.0,'',0.0
164,Off,0.0,0.0,'',0.0
165,Off,0.0,0.0,'',0.0
166,Off,0.0,0.0,'',0.0
167,Off,0.0,0.0,'',0.0
168,Off,0.0,0.0,'',0.0
169,Off,0.0,0.0,'',0.0
170,Off,0.0,0.0,'',0.0
171,Off,0.0,0.0,'',0.0
172,Off,0.0,0.0,'',0.0
173,Off,0.0,0.0,'',0.0
174,Off,0.0,0.0,'',0.0
175,Off,0.0,0.0,'',0.0
176,Off,0.0,0.0,'',0.0
177,Off,0.0,0.0,'',0.0
178,Off,0.0,0.0,'',0.0
179,Off,0.0,0.0,'',0.0
180,Off,0.0,0.0,'',0.0
181,Off,0.0,0.0,'',0.0
182,Off,0.0,0.0,'',0.0
183,Off,0.0,0.0,'',0.0
184,Off,0.0,0.0,'',0.0
185,Off,0.0,0.0,'',0.0
186,Off,0.0,0.0,'',0.0
187,Off,0.0,0.0,'',0.0
188,Off,0.0,0.0,'',0.0
189,Off,0.0,0.0,'',0.0
190,Off,0.0,0.0,'',0.0
191,Off,0.0,0.0,'',0.0
192,Off,0.0,0.0,'',0.0
193,Off,0.0,0.0,'',0.0
194,Off,0.0,0.0,'',0.0
195,Off,0.0,0.0,'',0.0
196,Off,0.0,0.0,'',0.0
197,Off,0.0,0.0,'',0.0
198,Off,0.0,0.0,'',0.0
199,Off,0.0,0.0,'',0.0
