时间点,经度,纬度,高度,偏航角,俯仰角,速度,偏航控制,俯仰控制
43,ESMPositioning,1,2 3 
44,FormationKeep,1,2 3 
44,ESMPositioning,1,2 3 
45,FormationKeep,1,2 3 
45,ESMPositioning,1,2 3 
46,FormationKeep,1,2 3 
46,ESMPositioning,1,2 3 
47,FormationKeep,1,2 3 
47,ESMPositioning,1,2 3 
48,FormationKeep,1,2 3 
48,ESMPositioning,1,2 3 
49,FormationKeep,1,2 3 
49,ESMPositioning,1,2 3 
50,FormationKeep,1,2 3 
50,ESMPositioning,1,2 3 
51,FormationKeep,1,2 3 
51,ESMPositioning,1,2 3 
52,FormationKeep,1,2 3 
52,ESMPositioning,1,2 3 
53,FormationKeep,1,2 3 
53,ESMPositioning,1,2 3 
54,FormationKeep,1,2 3 
54,ESMPositioning,1,2 3 
55,FormationKeep,1,2 3 
55,ESMPositioning,1,2 3 
56,FormationKeep,1,2 3 
56,ESMPositioning,1,2 3 
57,FormationKeep,1,2 3 
57,ESMPositioning,1,2 3 
58,FormationKeep,1,2 3 
58,ESMPositioning,1,2 3 
59,FormationKeep,1,2 3 
59,ESMPositioning,1,2 3 
60,FormationKeep,1,2 3 
60,ESMPositioning,1,2 3 
61,FormationKeep,1,2 3 
61,ESMPositioning,1,2 3 
62,FormationKeep,1,2 3 
62,ESMPositioning,1,2 3 
63,FormationKeep,1,2 3 
63,ESMPositioning,1,2 3 
64,FormationKeep,1,2 3 
64,ESMPositioning,1,2 3 
65,FormationKeep,1,2 3 
65,ESMPositioning,1,2 3 
66,FormationKeep,1,2 3 
66,ESMPositioning,1,2 3 
67,FormationKeep,1,2 3 
67,ESMPositioning,1,2 3 
68,FormationKeep,1,2 3 
68,ESMPositioning,1,2 3 
69,FormationKeep,1,2 3 
69,ESMPositioning,1,2 3 
70,FormationKeep,1,2 3 
70,ESMPositioning,1,2 3 
71,FormationKeep,1,2 3 
71,ESMPositioning,1,2 3 
72,FormationKeep,1,2 3 
72,ESMPositioning,1,2 3 
73,FormationKeep,1,2 3 
73,ESMPositioning,1,2 3 
74,FormationKeep,1,2 3 
74,ESMPositioning,1,2 3 
75,FormationKeep,1,2 3 
75,ESMPositioning,1,2 3 
76,FormationKeep,1,2 3 
76,ESMPositioning,1,2 3 
77,FormationKeep,1,2 3 
77,ESMPositioning,1,2 3 
78,FormationKeep,1,2 3 
78,ESMPositioning,1,2 3 
79,FormationKeep,1,2 3 
79,ESMPositioning,1,2 3 
80,FormationKeep,1,2 3 
80,ESMPositioning,1,2 3 
81,FormationKeep,1,2 3 
81,ESMPositioning,1,2 3 
82,FormationKeep,1,2 3 
82,ESMPositioning,1,2 3 
83,FormationKeep,1,2 3 
83,ESMPositioning,1,2 3 
84,FormationKeep,1,2 3 
84,ESMPositioning,1,2 3 
85,FormationKeep,1,2 3 
85,ESMPositioning,1,2 3 
86,FormationKeep,1,2 3 
86,ESMPositioning,1,2 3 
87,FormationKeep,1,2 3 
87,ESMPositioning,1,2 3 
88,FormationKeep,1,2 3 
88,ESMPositioning,1,2 3 
89,FormationKeep,1,2 3 
89,ESMPositioning,1,2 3 
90,FormationKeep,1,2 3 
90,ESMPositioning,1,2 3 
91,FormationKeep,1,2 3 
91,ESMPositioning,1,2 3 
92,FormationKeep,1,2 3 
92,ESMPositioning,1,2 3 
93,FormationKeep,1,2 3 
93,ESMPositioning,1,2 3 
94,FormationKeep,1,2 3 
94,ESMPositioning,1,2 3 
95,FormationKeep,1,2 3 
95,ESMPositioning,1,2 3 
96,FormationKeep,1,2 3 
96,ESMPositioning,1,2 3 
97,FormationKeep,1,2 3 
97,ESMPositioning,1,2 3 
98,FormationKeep,1,2 3 
98,ESMPositioning,1,2 3 
99,FormationKeep,1,2 3 
99,ESMPositioning,1,2 3 
