时间点,开关,偏航角偏移量,俯仰角偏移量,信号特征,置信度
146,On,1.7556888,2.4761486,'Destroyer3',0.38863236
147,On,1.7786127,2.5079582,'Destroyer3',0.43656072
148,On,1.797874,2.540911,'Destroyer3',0.49339104
149,On,1.8254204,2.5744305,'Destroyer3',0.36446047
150,On,0.0,0.0,'Fussy',0.037659384
151,On,0.0,14.142395,'Fussy',0.11024381
152,On,0.0,14.854944,'Fussy',0.037269115
153,On,12.92173,0.0,'Fussy',8.596182E-5
154,On,0.0,0.0,'Fussy',0.012006521
155,On,0.0,0.0,'Fussy',0.08166989
156,On,7.7890453,7.382683,'Fussy',0.024183977
157,On,8.465218,0.0,'Fussy',0.03878019
158,On,9.349136,0.0,'Fussy',0.0395911
159,On,0.0,0.0,'Fussy',0.052437723
160,On,1.3338089,0.0,'Fussy',3.3769608E-4
161,On,4.0609684,0.0,'Fussy',0.110452764
162,On,0.0,14.804913,'Fussy',0.092748605
163,On,0.0,0.0,'Fussy',0.10735359
164,On,16.564503,11.933857,'Fussy',0.044110835
